timestamp,vibration_hz,pression_bar,debit_m3h,temperature_c,ultrasons_db,etat
2026-01-18 16:43:53.139126,23.17334728898846,6.740771881086435,170.25239793718194,33.92070179344119,43.56311146490587,0
2026-02-04 02:23:53.139126,43.74357574014257,4.074452642964364,172.87840270601833,45.34504661702317,72.32997540602827,2
2026-01-28 23:28:53.139126,31.65917517424662,6.36860959493336,162.4642602571193,40.32771551746767,63.82990824617958,1
2026-01-25 16:53:53.139126,24.941408279694052,6.839590665969031,142.12624473817422,30.02103728632113,45.6771996625755,0
2026-02-02 20:33:53.139126,47.34523608721372,5.161969499200399,193.7594977936643,50.032314371379755,61.705573929377515,2
2026-01-30 00:23:53.139126,31.55261709478011,6.085099737286735,161.38292112352735,40.36353077543122,58.96982499251284,1
2026-01-22 14:28:53.139126,26.7722053265255,6.924999573139592,149.96353209005423,33.87948443100252,51.09963292909637,0
2026-02-05 02:13:53.139126,37.03146992050321,6.134101996740295,198.50598524039802,36.92741079913591,54.03276912620576,2
2026-01-27 04:38:53.139126,31.07963265669784,6.487990914772761,154.16955793073737,34.877023846731895,57.46001100780794,1
2026-01-29 03:23:53.139126,28.313375822923515,6.632244565136057,165.5544998213556,37.64025590502141,57.62754572978103,1
2026-02-04 15:18:53.139126,46.67667044177194,5.272473194614275,205.21220474007342,41.45115117331271,78.36406950031362,2
2026-02-02 02:23:53.139126,48.06119069739551,5.176616705200409,230.62362347026573,39.3257290366779,65.67119821216723,2
2026-01-30 08:23:53.139126,34.00696715359046,6.357453773057841,146.1994258338093,36.66283111618054,51.10594375860843,1
2026-01-20 11:38:53.139126,26.156349091011357,6.725426136194801,151.24308081990668,40.1959847432298,46.69838963217117,0
2026-01-24 05:23:53.139126,22.572191482270558,7.131973748966721,160.77692930811344,32.21456503374189,47.691614601072224,0
2026-01-16 09:33:53.139126,25.05405471869268,6.7831037906112215,152.1569733461387,36.60409597369672,42.23664128099401,0
2026-01-29 08:58:53.139126,27.409706084376808,6.573083286839975,152.8189622157184,35.68427018746527,62.41149720422733,1
2026-01-25 07:38:53.139126,21.295291951884586,7.003835512086909,139.7805177554891,36.65298978527436,42.986005552985176,0
2026-02-04 08:38:53.139126,40.189147925683926,5.028633113251939,187.4668534902362,47.547384117580236,66.75301404176277,2
2026-01-25 15:23:53.139126,31.47650521571198,7.0968494750824505,161.78067677194065,37.0856212944076,43.60728613221884,0
2026-01-26 00:43:53.139126,22.921584939118425,6.769628264525335,152.97890609665868,38.56514438549518,47.36330988307677,0
2026-01-19 13:33:53.139126,21.55270449033939,7.133009044209396,166.39260229242913,33.537044755314916,44.962177445254184,0
2026-01-16 21:33:53.139126,19.61931041792751,7.219198569986681,145.81801827015803,37.274709862034435,43.17890716591283,0
2026-01-27 10:33:53.139126,36.295106827195774,6.956956436327014,192.62899124282526,37.58111375384417,57.49338627022994,1
2026-02-01 20:53:53.139126,38.5724946672682,6.105894813943065,175.76626688722519,40.56444664275011,72.4943254779951,2
2026-01-29 19:03:53.139126,23.238432374363967,6.167936237766738,151.49969683526763,43.5681049635647,60.99418795643785,1
2026-02-04 01:28:53.139126,54.611860604803724,5.760870861816659,173.0136975758446,36.10217635499788,73.01977448835709,2
2026-01-29 09:53:53.139126,30.164958982380746,6.4061815666705515,162.78596896461696,35.193487957853755,46.995452708091044,1
2026-01-21 20:13:53.139126,25.944357963637042,7.066128774806409,139.56263166334557,31.76179125406233,46.36881393322463,0
2026-01-16 09:08:53.139126,26.35116096354669,7.0287807959226685,140.24258744925027,35.08578474764182,45.12517596032014,0
2026-01-19 10:53:53.139126,20.008797203637588,7.05417038418559,147.5389715790061,36.497055720625426,46.34588061320315,0
2026-01-19 07:43:53.139126,19.67141084670303,7.106884852401718,141.34228190929682,33.681451671998104,51.975363673532286,0
2026-01-18 20:43:53.139126,19.170141430560193,6.720111961336398,153.17425402264078,38.60457348168499,48.90683643062181,0
2026-01-27 20:08:53.139126,36.298988515941254,6.039796504466167,175.59040020588424,35.6685664240727,48.01881389011604,1
2026-01-27 02:13:53.139126,38.44005373534435,6.443625225184057,155.03181768195395,39.149263859661794,61.67010625379916,1
2026-02-01 06:38:53.139126,37.837958100860526,6.023888254439774,214.7546015783626,26.170105959804918,78.17165123447741,2
2026-01-27 14:28:53.139126,33.834175207925554,6.437851950493975,187.0700914110112,37.122427648435256,64.1445684320987,1
2026-01-29 18:23:53.139126,43.57562771100987,6.2489188626397345,177.39538784704365,43.84046286942498,61.98496904098386,1
2026-01-19 20:03:53.139126,27.9588197114331,6.826882350719946,166.7088297893674,34.172384941310504,37.35765992867905,0
2026-02-01 21:53:53.139126,47.8531205395773,5.5326955745389625,196.52145804193808,33.02784962240615,73.83227115813234,2
2026-01-30 15:08:53.139126,19.976049095971526,6.8077989038142865,173.50792268233977,35.88187624516114,50.858690729397225,1
2026-01-23 03:13:53.139126,19.960800280054023,6.886945814559101,140.1930703909249,31.4346684067855,44.225780264717535,0
2026-02-04 19:38:53.139126,61.10978282496597,4.877355194865116,167.09108293771394,48.13643778620981,61.71927308283447,2
2026-02-01 04:43:53.139126,28.55687164920202,5.647812520856497,154.9149044381224,41.29559204489286,61.831557343801904,2
2026-01-22 03:58:53.139126,25.115926324829925,7.230326402240346,147.8083345211818,30.14377647126923,46.10380237602211,0
2026-01-27 00:28:53.139126,30.51925916160278,6.639568069623161,152.37612841129797,40.69178701174043,48.23814900847659,1
2026-01-27 10:28:53.139126,33.81333829449848,6.054891842349761,171.2754920492091,34.20303802397976,60.42700187505721,1
2026-01-26 22:38:53.139126,24.33864655450746,6.609891665971112,146.2766829973256,41.630306288779884,52.49694120032268,1
2026-01-21 03:28:53.139126,22.543434413603666,6.801158568299082,148.7630025771092,37.7086365941453,50.71586290052469,0
2026-01-17 15:08:53.139126,26.790628364019685,7.054213532038635,157.03912110446996,32.008725831035584,49.697339642213265,0
2026-01-27 14:53:53.139126,28.03229401206019,6.305000814419664,164.9862359531871,40.5494258581209,52.435707728427474,1
2026-01-31 21:08:53.139126,43.315546025152614,5.586454537207428,205.13902375208107,51.11960141374305,81.40546552472121,2
2026-01-26 10:58:53.139126,19.678799563014902,6.941614531884858,147.80332241630504,32.89906633439268,45.38139615269858,0
2026-01-23 07:53:53.139126,21.14624401764353,7.305356468982985,139.7539029593607,34.88264642900739,48.500772386413786,0
2026-01-30 01:33:53.139126,33.3306280171853,6.2759706313689625,166.0701008943995,39.28772894362253,59.80633366973136,1
2026-01-21 03:43:53.139126,26.387454231816523,7.0120065163401675,160.2844944796957,36.55705232950517,47.07083627196674,0
2026-01-16 23:43:53.139126,22.49370896254988,6.95042693414601,174.70012468881592,30.697715296486006,49.920910290865564,0
2026-01-17 17:18:53.139126,24.44213652987889,7.021580918993978,159.1893300087721,33.77180322394172,45.66342245040981,0
2026-01-23 10:58:53.139126,26.92950020175515,7.1115008152089,145.5036840374421,38.80741722964785,39.82448430616671,0
2026-01-17 20:43:53.139126,24.398507001904186,6.906129889360364,157.231641091537,35.57646108851819,45.03343123984546,0
2026-01-30 22:28:53.139126,36.79045284956219,6.7309755546958,172.5278273539661,26.018693717371395,59.34606444564466,1
2026-01-30 23:53:53.139126,30.119033376171455,6.75874435574481,166.35494631214985,39.21200662789785,52.387501058474754,1
2026-01-30 17:38:53.139126,33.89838239491235,6.390215082460264,152.53192768200412,41.862457326018045,66.51002860858603,1
2026-01-16 21:58:53.139126,24.096619381450033,6.689284666647706,159.47903665130443,36.51692927029792,44.76412417872333,0
2026-01-18 00:38:53.139126,28.651429484998594,7.267311584166451,150.8967066781808,31.72697580273411,40.45125983155847,0
2026-02-03 13:23:53.139126,45.031877897614024,5.694321261245009,221.73405335276755,42.65960926432158,84.98588003235362,2
2026-01-17 23:53:53.139126,23.004197255179978,6.819057212093952,157.33477011615088,31.481131579774242,45.71708340437539,0
2026-01-28 22:53:53.139126,27.39246097113465,6.475991843236246,176.96484526061755,40.15610935719386,54.86775559827335,1
2026-01-28 09:33:53.139126,32.64419059234972,6.684660798777139,166.98984158566495,38.04323275585512,55.71094650124101,1
2026-01-25 18:53:53.139126,19.90759013242322,7.024432036509379,158.14217632159583,35.307212911582404,46.98683615608137,0
2026-01-26 01:13:53.139126,26.495589670036615,7.447547213566299,156.4807548308494,35.52435969097529,45.49104618444415,0
2026-01-23 08:08:53.139126,26.544359292440895,6.986312770878925,152.85137906828956,34.58339941141656,41.493388489096006,0
2026-02-04 08:23:53.139126,47.0641729572137,5.545340533450979,219.91445553368808,35.14545586621343,77.19761457444987,2
2026-01-17 04:13:53.139126,28.643702936376034,6.584242330048429,148.45154146123807,35.19592577023841,37.25302771844756,0
2026-01-18 13:43:53.139126,24.30172385530399,7.014573182583454,155.9446232684877,29.150299199583696,35.671597638863446,0
2026-01-30 08:28:53.139126,25.391152058043712,6.633635636252432,178.34655964491725,39.50386454600079,66.77361380030761,1
2026-01-21 14:13:53.139126,20.70477103407494,7.113231165558649,140.77982976139197,31.845418555724684,48.563132343254594,0
2026-01-20 15:43:53.139126,25.355281058476915,6.993637997509969,151.4546915874507,29.690804112060242,42.41750294976797,0
2026-01-18 06:38:53.139126,23.183554731190426,7.53361381806646,143.93148087277234,38.765729500596485,40.853703466366845,0
2026-01-16 04:28:53.139126,22.87383768172318,6.9960823610286464,172.07335991557127,28.980508534458007,42.69382747484494,0
2026-01-24 21:28:53.139126,22.18712800598811,6.992123804479059,162.02284673130652,33.76353171895427,47.47941598749905,0
2026-01-22 14:23:53.139126,20.609339656079335,6.787569495475619,141.317913650006,41.1143891559382,40.970227008886035,0
2026-02-02 20:23:53.139126,43.201609393864274,5.33483637658928,185.3564439861584,37.24086168663186,67.76068389089203,2
2026-01-28 05:13:53.139126,28.547389771937844,6.820429880466397,157.2028822451879,34.133604662022286,58.114238935885,1
2026-01-20 04:03:53.139126,26.99962265764074,6.698755491089782,155.88579096559707,32.91071813091362,49.466130439286395,0
2026-02-01 13:58:53.139126,45.58265178381928,6.393019423805338,172.82947635389354,45.624788035217186,85.00134921975385,2
2026-01-23 11:03:53.139126,28.72526161277231,7.012732104983681,163.54840440316661,39.22234485548771,43.365107397985774,0
2026-01-26 14:03:53.139126,29.102263847256843,6.76620877980469,166.1611938624672,41.108839507566756,49.29468135400416,1
2026-01-20 06:03:53.139126,28.19098038029461,7.166646768390804,170.2216664336278,36.296513223024554,41.21982965370102,0
2026-01-23 21:38:53.139126,23.979752718517826,6.946114761049391,137.08933955117283,34.46037044198732,42.04288548235013,0
2026-01-26 01:58:53.139126,23.560997211149196,6.9688347542239,146.20306391378767,30.262951331297426,37.31461341984309,0
2026-02-04 16:28:53.139126,45.28569194412932,6.002594093654799,206.8012302244462,41.16729848871737,75.06427206556727,2
2026-01-24 22:58:53.139126,27.46984643562573,6.9253248387603135,143.73733660287007,35.45535310617843,45.79838681385171,0
2026-01-27 01:23:53.139126,32.48641672623121,6.292334151101697,155.2547996529132,35.61930140679569,56.860091376346176,1
2026-01-16 10:18:53.139126,23.89874854075258,6.6664211007843495,153.8980902761807,32.14880848279767,45.7495714027901,0
2026-01-23 07:38:53.139126,29.73602575421412,7.291974435672266,134.61071522220513,34.56054494793114,43.207633449186446,0
2026-01-17 17:38:53.139126,24.82478244660873,7.200799207333213,147.89308212808848,36.91224345562412,45.31760445624864,0
2026-01-18 20:08:53.139126,30.151205452300662,7.555002551628328,177.88799787544323,33.32072534632181,42.83137231988656,0
2026-01-22 00:08:53.139126,29.72258934378189,6.755014647882098,144.1846201367704,38.7989621188219,48.1230847146145,0
2026-01-22 11:38:53.139126,21.037136660714893,7.116551538200115,157.01969455424205,29.65633264045429,46.677560812528355,0
2026-01-26 17:48:53.139126,31.282191416305036,7.252226876147196,168.61554057778548,40.357261612773584,63.677901326196775,1
2026-01-22 00:43:53.139126,27.814970493290833,6.876271340205683,137.77417662716726,35.42561474776651,41.12280425522881,0
2026-01-29 21:08:53.139126,28.658009069550385,6.347958203613817,177.80909036880095,32.68346893507118,57.92862151854733,1
2026-01-29 12:23:53.139126,24.15435498044517,6.2794457573893165,152.5836363553971,41.91172205714285,50.5548041064355,1
2026-01-28 19:53:53.139126,28.802168953017336,6.9547491114582565,173.82691893266676,40.38851199152208,54.84320765648494,1
2026-02-05 13:28:53.139126,46.472925999216336,5.427981496576797,195.3633141883203,44.363042056002286,85.86785805092482,2
2026-01-27 05:33:53.139126,36.322141486171546,6.522001837676866,152.62480835231108,42.07645612563275,53.97126064584776,1
2026-01-18 04:53:53.139126,28.22779937093139,7.4332809439595415,150.67927736753055,35.465792540958326,39.27552219541109,0
2026-02-02 06:23:53.139126,35.98379958698243,6.279570011663084,194.43572359860488,46.526597051464414,98.75372754488743,2
2026-01-21 11:43:53.139126,25.06765522624403,7.358577391705206,139.26941035583656,35.754670664376626,46.87966089832996,0
2026-02-01 10:53:53.139126,45.310616025432665,6.1730457529479414,173.50263033716593,45.413118012182906,81.90190073868202,2
2026-02-01 21:23:53.139126,36.27061745148347,5.617138201444097,164.71712757085737,46.27374531399069,72.76666579581293,2
2026-01-27 03:58:53.139126,26.14238871526951,6.071962050722516,173.6145971406462,38.63680972097923,62.48473933821314,1
2026-01-31 08:03:53.139126,28.725376026438312,5.763407753290446,176.82169283661082,38.94907784655454,55.445278700127986,1
2026-01-21 14:43:53.139126,31.31241903662143,6.869674381284037,147.17569401931422,35.64628536149991,45.46154453214858,0
2026-01-26 22:28:53.139126,24.646799678631737,7.190986666988862,161.06938963903352,34.0187764343139,59.690329386057435,1
2026-01-27 21:48:53.139126,24.8107661625139,6.137872218915254,170.91848994534115,37.16103943070354,60.62806084811039,1
2026-01-17 11:58:53.139126,24.64622364187372,6.806974975027545,148.6302024717187,33.76634903061185,42.89399321091151,0
2026-01-16 05:08:53.139126,24.676589445914498,7.1813534625176185,163.07579191317606,36.952778886906856,46.24460818820669,0
2026-01-21 06:08:53.139126,26.700305176528172,7.110363180330452,136.0434812641291,35.66488401344296,46.581198880363466,0
2026-01-25 09:53:53.139126,20.57890306706904,7.142595637437003,156.75536814355692,38.247494737487074,37.27048307455201,0
2026-01-18 04:28:53.139126,26.705221415727475,6.810714505290823,158.8067517428056,38.09272317173599,46.4036894059687,0
2026-01-27 00:58:53.139126,23.519986489595837,6.525145304591968,158.9704871737002,38.054111102388006,60.75164012656806,1
2026-02-04 08:33:53.139126,45.09703285916958,6.443041865209745,198.88739539836433,56.1499261184568,71.66449413329062,2
2026-01-22 13:33:53.139126,24.74931720757798,6.912401091220999,131.5643149646238,41.6262283909469,50.16386443430273,0
2026-01-18 01:38:53.139126,24.496558923764166,6.996379634640152,140.4357762801647,38.01751532385458,50.24526453902301,0
2026-01-23 18:58:53.139126,26.523364447728326,7.158845150449783,155.73757310641284,36.701955324768484,45.1338364013594,0
2026-01-22 22:23:53.139126,29.77715857661714,7.030861723809409,159.85408294578775,39.43047676237877,41.66121391042152,0
2026-01-19 02:38:53.139126,21.902361557518812,7.109816074883668,156.6278149161406,34.42655853047419,45.32381352559407,0
2026-02-01 02:28:53.139126,35.552171208428724,5.279218064947114,219.97112375515013,43.45650634614922,64.5015902730305,2
2026-01-24 14:43:53.139126,25.220448136194676,7.109998944048672,177.20437165832024,33.07766072069691,44.72128673021405,0
2026-02-04 20:53:53.139126,47.08667481455281,5.062233137219006,222.9145267296846,41.381604683207996,83.23384499023958,2
2026-01-18 22:13:53.139126,28.066682137753503,7.083461451088953,147.550393511169,37.353095224874494,44.38384233760193,0
2026-01-21 05:38:53.139126,24.05398585465945,7.157811138465994,159.57622845410378,38.32512606751089,44.310686677584734,0
2026-02-01 13:03:53.139126,51.722936331816236,5.97195432984624,210.64750160873035,46.78625967381034,67.0790179646113,2
2026-01-23 23:48:53.139126,19.030898329511643,7.157899253422129,148.70988033738158,37.88217222127032,42.287087149725444,0
2026-01-19 17:03:53.139126,32.33229239454988,6.817635032011268,146.51323437829495,31.18793755655995,52.47785361312585,0
2026-01-31 19:43:53.139126,41.89579976614127,5.883687333673505,190.7218909880891,44.85639974313739,69.07608177528313,2
2026-01-16 09:13:53.139126,27.66003799946278,7.009978649614096,145.3458656022082,35.52277672840209,49.66518158140628,0
2026-01-20 06:53:53.139126,25.950310243800967,6.996597046340749,166.96411827297834,37.063901513909684,48.88495914392797,0
2026-01-27 12:18:53.139126,34.74153812919289,6.479488739145465,161.21758389338504,39.755902342301496,53.96050033195923,1
2026-01-21 11:18:53.139126,30.640469197635404,6.966955103731066,160.13648483632548,34.816443439030394,42.35280715565597,0
2026-01-16 17:18:53.139126,25.639322651246587,6.879362276757854,141.2552716317988,33.153581688169616,43.005822709981416,0
2026-01-25 01:58:53.139126,20.119590160897623,6.91082916086899,136.02033276262435,34.70799337630912,47.2945957708098,0
2026-02-05 21:53:53.139126,43.99174200846287,5.138575676378793,194.15879498651412,49.07279683188063,67.0904833265821,2
2026-02-01 23:48:53.139126,44.569374466975525,6.13829775025672,202.01274050575373,41.30900292744947,68.2994133078532,2
2026-01-21 02:23:53.139126,24.603015407488854,7.343402925513989,164.76908278244886,32.27989751086718,45.161260883441116,0
2026-01-17 03:13:53.139126,22.343880598445068,6.8730733055319915,161.9719762705834,35.88640949514654,37.825609741162495,0
2026-01-28 15:48:53.139126,32.78608875125668,6.325142063356088,171.48683000826318,31.444193146735362,52.046455192422,1
2026-01-28 18:28:53.139126,31.128918738978832,6.779670744533253,166.59070880020136,43.13165936274885,57.900562872088116,1
2026-01-16 15:38:53.139126,27.006507211914705,7.031579950340857,154.6286583420378,30.504026358620624,41.73753271800205,0
2026-01-19 16:08:53.139126,23.781809399908582,7.412546171521734,142.96493434969082,35.47251554954356,46.02522235645451,0
2026-01-17 12:43:53.139126,20.265683302813063,7.2879384022543245,149.61672768524053,34.524247498839024,44.291326525677285,0
2026-01-29 20:23:53.139126,33.11921061977047,6.344561483755284,174.09353053367045,37.35709230616054,55.670826660516326,1
2026-02-05 17:18:53.139126,42.771202800582174,6.158413470504503,204.5899591675204,44.179458191011605,78.96693279514638,2
2026-02-02 07:33:53.139126,55.64402258701396,6.591632867950987,200.02046343355698,46.20648226832668,64.38586104640493,2
2026-02-01 14:53:53.139126,58.29967453286453,5.812752193599596,163.40532823833462,51.08022020084415,74.82083720871049,2
2026-02-04 00:28:53.139126,41.32835325609417,5.639380771900033,172.14244225848947,54.01748002227315,92.69770057223752,2
2026-01-23 16:18:53.139126,22.662990724448655,7.049136519191124,154.40497341596927,33.849736221321905,45.24859043427346,0
2026-02-05 06:33:53.139126,34.603978235133965,5.394183739215542,190.7519895720367,37.31865907338864,72.31527069140107,2
2026-01-18 22:03:53.139126,17.60805903106981,6.866387276078554,136.44500562692303,35.13065828416253,49.59301185932901,0
2026-02-02 04:08:53.139126,45.16185658314011,5.54699938760259,239.00390012112717,47.293805969168396,79.07546995789103,2
2026-02-02 07:18:53.139126,50.129662656576535,5.713500591928275,198.73373182806597,36.95796233607062,77.79354243165166,2
2026-01-29 01:38:53.139126,32.66114425765726,6.479624014684012,174.83571661685946,39.57244701469053,66.8882802416651,1
2026-02-03 00:48:53.139126,45.9733947386103,5.971646562017464,220.6530947377182,39.47641112989139,85.23681202906681,2
2026-01-26 10:38:53.139126,23.863707941842726,6.9497116947141,140.7474598002101,30.55804679703936,44.76416151296904,0
2026-01-29 06:48:53.139126,28.574348664850483,6.359610541362024,143.02617186205026,35.77465357473202,58.59867915117302,1
2026-01-23 15:13:53.139126,19.03002574850411,7.069132305078997,149.11069096434355,34.60747387512268,41.329007764725226,0
2026-01-26 18:58:53.139126,32.82343215904576,6.835143226711689,165.5726864131033,42.0095516077112,52.98096807081819,1
2026-01-21 23:43:53.139126,24.379099843081537,6.846569048503873,161.07023839746202,31.563200331819928,42.8150661868874,0
2026-01-19 15:53:53.139126,29.863232564860937,6.914602359258124,165.6989033321253,31.192076238887108,48.19872487274329,0
2026-01-29 19:23:53.139126,28.258996198463507,6.860246644770659,169.80157821108168,36.32040632511338,59.10065643956035,1
2026-01-23 11:33:53.139126,23.256753965027332,7.053862387929647,143.86001495894678,33.008634878456064,39.47087378681374,0
2026-02-03 11:43:53.139126,39.767096769541894,5.682295187665845,188.09467326709213,38.83439734857394,67.1950030564242,2
2026-01-25 11:53:53.139126,23.14063880110852,7.127653755274063,145.31946084546001,30.396838259832677,38.754590762314365,0
2026-01-19 16:38:53.139126,22.515811438591363,7.376094901722997,151.93332783139806,33.022016284352475,42.4382801428348,0
2026-02-05 11:48:53.139126,46.98001364849555,5.675723595863507,174.13052607257183,35.56950183581033,79.0161055917552,2
2026-02-03 17:33:53.139126,47.09125821503442,5.752385090051104,182.65857739642897,48.691448079522694,73.77492850735935,2
2026-01-30 13:08:53.139126,37.737885685195295,6.339286326740108,153.6996403378076,38.14751529607486,67.44392284135553,1
2026-01-22 00:13:53.139126,24.03517695637846,7.271060203530471,139.51918362100687,36.61333003991907,42.82677295723373,0
2026-01-26 05:18:53.139126,28.52607058655555,7.153914594814734,137.71658204171703,32.48441874896178,41.55866620695287,0
2026-02-02 01:03:53.139126,45.315614226191826,5.739992729267352,177.31646366660095,48.16181347598485,91.06524779603248,2
2026-01-27 15:13:53.139126,37.81414062042663,6.437025742542113,148.40476570367457,36.62586734372499,58.7215495310865,1
2026-02-02 13:23:53.139126,42.869866231584496,6.2588587792769035,181.38765447581173,42.263564736058896,68.80579037248008,2
2026-01-25 01:43:53.139126,24.458804452776274,6.912016720912075,147.5112129228675,33.19607005752758,41.221826967394215,0
2026-02-03 10:48:53.139126,42.53567060753983,4.540377053401081,212.22210999653916,34.14021883842622,77.41994683863118,2
2026-01-30 20:43:53.139126,33.52747320672742,6.597349592568705,179.39157923898662,42.36348387957533,52.89611754711647,1
2026-01-20 05:23:53.139126,25.959493050645182,7.157389615127798,147.14280205923362,34.13288168635142,46.528522806965896,0
2026-01-29 01:58:53.139126,38.2517550139924,6.389596147940716,179.9532784772487,38.74289025342259,49.4008391534716,1
2026-01-18 19:48:53.139126,24.642547386435417,7.1229840738014625,151.352531670581,37.08713001383413,43.751504658778096,0
2026-01-31 09:23:53.139126,39.15420186168025,6.872821973429438,169.63149788687866,41.138973010017835,57.367445395986,1
2026-01-16 06:43:53.139126,28.351357634735965,6.731545869969984,143.00644892501703,32.96362099637945,44.861706465214894,0
2026-01-18 13:53:53.139126,23.44019595689039,6.903539899215582,161.48771356698896,35.256713055247474,46.2977403677406,0
2026-01-24 02:43:53.139126,24.67874433160006,6.62528100058403,166.6242783966674,35.55230244442164,44.62157353443077,0
2026-01-29 12:48:53.139126,32.877559966122874,6.678370453844291,169.5786116427546,37.235410639437994,58.41800183980783,1
2026-01-24 14:23:53.139126,27.514505517155094,7.043562846207314,150.64006879715666,34.50926740046139,48.05033185964984,0
2026-01-23 21:13:53.139126,29.057996414806073,7.13900376208085,164.35128117336095,33.260850017541706,48.71582938681871,0
2026-02-01 02:08:53.139126,40.74714288348688,5.319961931317329,207.25359269653472,38.43774888890342,72.96370713309793,2
2026-02-01 17:43:53.139126,53.936229405713846,5.6209460020741515,201.69122397546806,36.34567099956621,87.49561015521247,2
2026-01-26 21:08:53.139126,39.75950652453191,6.409079348673072,169.0360302103247,40.99642566816315,60.5923016241805,1
2026-02-04 10:23:53.139126,45.01725836068694,6.173468190483848,201.34262949808252,41.34477512809792,76.31886884525451,2
2026-01-18 10:53:53.139126,27.40057735869849,7.092790581152008,129.17368807631533,41.491370455994904,51.35060699311962,0
2026-02-04 09:33:53.139126,42.670023897460894,5.43378035637826,175.55747134344216,38.1778429419017,68.16143135862674,2
2026-01-28 17:48:53.139126,33.12061552372819,6.6075332629475145,194.07470396790993,36.4442426809628,50.3242941870939,1
2026-01-25 11:03:53.139126,26.29514749582401,7.267342479474273,148.59519832554375,34.72784302096032,45.64980353394086,0
2026-01-26 12:08:53.139126,26.7474428472955,7.188272450583387,173.56684971819797,39.269128174449186,41.83137865335204,0
2026-01-21 12:43:53.139126,27.181197479567796,6.978138492299182,150.52617708833122,34.25627623760032,37.45245114805412,0
2026-01-28 18:38:53.139126,34.52839841892643,6.850218642501365,158.92611872586744,35.704800599935766,59.12786623213889,1
2026-01-24 15:58:53.139126,24.580895122226952,6.8432741817105365,135.2742438891267,34.866460434692286,49.11455441482009,0
2026-01-17 07:23:53.139126,30.65635524186453,7.051809358533012,150.4161423504633,33.804108283140614,43.094347814052206,0
2026-01-21 07:13:53.139126,26.84866849020118,7.056695292261503,150.78481526637665,35.86332987515015,46.504655978602116,0
2026-01-24 05:53:53.139126,28.31462148566566,7.186245548987584,171.4001323251917,33.20441971376959,46.75100996051726,0
2026-01-29 15:58:53.139126,36.88547054307818,6.300093291939212,154.56929188399235,38.61457160538722,53.1078277102384,1
2026-01-28 19:23:53.139126,31.20597544806903,6.490692766295057,165.33940807568916,43.6967242601631,49.82958450662183,1
2026-01-18 06:23:53.139126,28.58821565053397,7.02018054575979,154.8797547437106,30.84010761408807,48.06463448052599,0
2026-01-30 07:53:53.139126,33.46082419081233,6.48289731812671,165.3137842044936,35.924153644323034,61.9186938546819,1
2026-01-20 23:13:53.139126,24.264026717759066,7.463271705030018,174.3095460422009,34.34546247975257,42.522498051106716,0
2026-01-27 13:18:53.139126,21.489626178327537,6.690636422510367,186.8633796924095,41.22044345439115,68.49137091822045,1
2026-01-29 22:38:53.139126,38.101461193183816,6.667819886282477,159.62879904283125,43.45463357457501,55.02293282302317,1
